date,site_id,site_name,day_of_week,month,target_tonnes,actual_tonnes,shortfall_tonnes,shortfall_pct,shortfall_risk_tier,primary_driver,rainfall_mm,soil_moisture_pct,surface_temp_c,ndvi,total_downtime_hours,excavator_downtime_hours,drill_downtime_hours,dumper_downtime_hours,fleet_utilization_pct,blasting_delay_hours,weather_stoppage_hours,labor_attendance_pct,truck_dispatch_trips
2023-06-10,dongri_buzurg,Dongri Buzurg Mine,Saturday,6,1077,940,137,12.72,Medium,equipment_downtime,1.9,19.7,38.2,0.278,3.4,0.3,1.0,2.1,98.0,0.0,0.0,87.9,38
2023-06-11,dongri_buzurg,Dongri Buzurg Mine,Sunday,6,1084,987,97,8.95,Medium,equipment_downtime,2.5,30.1,39.7,0.226,3.1,0.3,0.8,2.0,98.0,0.0,0.0,93.0,41
2023-06-12,dongri_buzurg,Dongri Buzurg Mine,Monday,6,1063,978,85,8.0,Medium,equipment_downtime,0.9,25.1,41.3,0.249,5.9,1.3,0.4,4.2,97.6,0.0,0.0,89.6,38
2023-06-13,dongri_buzurg,Dongri Buzurg Mine,Tuesday,6,1139,1050,89,7.81,Medium,equipment_downtime,1.0,27.9,42.6,0.303,4.3,0.4,1.6,2.3,98.0,0.0,0.0,94.8,43
2023-06-14,dongri_buzurg,Dongri Buzurg Mine,Wednesday,6,1114,1124,0,0.0,Low,nominal_operations,0.8,27.9,41.5,0.249,4.2,0.4,0.7,3.1,98.0,0.0,0.0,95.5,45
2023-06-15,dongri_buzurg,Dongri Buzurg Mine,Thursday,6,1080,157,923,85.46,High,weather_stoppage,47.1,41.2,35.4,0.306,7.4,5.1,0.6,1.7,97.0,6.0,6.5,81.1,7
2023-06-16,dongri_buzurg,Dongri Buzurg Mine,Friday,6,1082,780,302,27.91,High,weather_stoppage,28.7,32.4,36.0,0.305,2.9,1.0,0.8,1.1,98.0,0.0,3.1,99.0,34
2023-06-17,dongri_buzurg,Dongri Buzurg Mine,Saturday,6,1075,955,120,11.16,Medium,equipment_downtime,17.1,31.2,34.5,0.279,5.2,1.0,0.4,3.8,97.9,0.0,0.0,91.6,38
2023-06-18,dongri_buzurg,Dongri Buzurg Mine,Sunday,6,1083,803,280,25.85,High,equipment_downtime,0.2,27.0,41.1,0.273,14.6,8.7,1.9,4.0,94.1,0.0,0.0,97.0,32
2023-06-19,dongri_buzurg,Dongri Buzurg Mine,Monday,6,1141,842,299,26.21,High,equipment_downtime,3.5,29.0,37.7,0.239,10.2,3.3,0.7,6.2,95.9,1.6,0.0,93.0,31
2023-06-20,dongri_buzurg,Dongri Buzurg Mine,Tuesday,6,1103,157,946,85.77,High,weather_stoppage,139.7,58.0,24.0,0.246,6.7,3.0,0.9,2.8,97.3,0.0,12.0,93.3,6
2023-06-21,dongri_buzurg,Dongri Buzurg Mine,Wednesday,6,1100,594,506,46.0,High,weather_stoppage,35.2,37.4,36.7,0.316,8.5,3.6,1.9,3.0,96.6,0.0,4.7,93.6,25
2023-06-22,dongri_buzurg,Dongri Buzurg Mine,Thursday,6,1108,780,328,29.6,High,weather_stoppage,32.3,38.2,33.5,0.225,5.4,1.1,1.1,3.2,97.8,0.0,3.9,95.2,32
2023-06-23,dongri_buzurg,Dongri Buzurg Mine,Friday,6,1093,1020,73,6.68,Medium,labor_attendance,4.7,31.9,37.1,0.289,2.7,0.2,0.6,1.9,98.0,0.0,0.0,87.7,43
2023-06-24,dongri_buzurg,Dongri Buzurg Mine,Saturday,6,1091,945,146,13.38,Medium,equipment_downtime,14.0,31.8,37.8,0.26,5.7,0.8,0.5,4.4,97.7,0.0,0.0,92.6,40
2023-06-25,dongri_buzurg,Dongri Buzurg Mine,Sunday,6,1096,897,199,18.16,High,equipment_downtime,2.9,25.2,38.8,0.336,6.9,1.2,1.8,3.9,97.2,0.0,0.0,93.3,37
2023-06-26,dongri_buzurg,Dongri Buzurg Mine,Monday,6,1130,157,973,86.11,High,weather_stoppage,55.0,49.7,32.1,0.312,12.6,6.8,1.6,4.2,94.9,0.0,6.5,86.3,7
2023-06-27,dongri_buzurg,Dongri Buzurg Mine,Tuesday,6,1053,900,153,14.53,Medium,equipment_downtime,4.1,29.3,37.8,0.31,4.9,1.1,2.0,1.8,98.0,0.9,0.0,91.1,38
2023-06-28,dongri_buzurg,Dongri Buzurg Mine,Wednesday,6,1095,1039,56,5.11,Low,equipment_downtime,2.9,31.1,40.3,0.308,3.8,0.9,0.3,2.6,98.0,0.0,0.0,98.2,42
2023-06-29,dongri_buzurg,Dongri Buzurg Mine,Thursday,6,1096,997,99,9.03,Medium,equipment_downtime,2.7,31.1,38.7,0.345,6.4,0.9,1.7,3.8,97.4,0.0,0.0,94.6,40
2023-06-30,dongri_buzurg,Dongri Buzurg Mine,Friday,6,1122,1055,67,5.97,Low,equipment_downtime,19.9,37.3,37.8,0.376,3.4,0.4,0.7,2.3,98.0,0.6,0.0,91.6,41
2023-07-01,dongri_buzurg,Dongri Buzurg Mine,Saturday,7,1078,1014,64,5.94,Low,equipment_downtime,4.1,31.6,36.2,0.238,5.3,1.1,1.7,2.5,97.9,0.0,0.0,98.3,43
2023-07-02,dongri_buzurg,Dongri Buzurg Mine,Sunday,7,1024,894,130,12.7,Medium,labor_attendance,2.1,25.2,39.3,0.347,4.2,1.0,1.4,1.8,98.0,0.0,0.0,85.0,34
2023-07-03,dongri_buzurg,Dongri Buzurg Mine,Monday,7,1052,964,88,8.37,Medium,equipment_downtime,23.9,35.7,35.2,0.374,3.4,1.5,0.6,1.3,98.0,0.0,0.0,89.6,39
2023-07-04,dongri_buzurg,Dongri Buzurg Mine,Tuesday,7,1062,882,180,16.95,Medium,blasting_delays,7.8,31.1,39.3,0.299,4.0,1.1,1.5,1.4,98.0,2.8,0.0,88.8,38
2023-07-05,dongri_buzurg,Dongri Buzurg Mine,Wednesday,7,1056,157,899,85.13,High,weather_stoppage,68.0,54.2,28.1,0.397,8.6,2.9,1.3,4.4,96.5,0.0,9.9,92.1,7
2023-07-06,dongri_buzurg,Dongri Buzurg Mine,Thursday,7,1035,993,42,4.06,Low,equipment_downtime,7.1,32.5,37.3,0.359,4.3,0.7,0.9,2.7,98.0,0.0,0.0,96.1,39
2023-07-07,dongri_buzurg,Dongri Buzurg Mine,Friday,7,1069,976,93,8.7,Medium,equipment_downtime,8.5,35.6,39.3,0.348,4.1,0.6,1.2,2.3,98.0,0.0,0.0,99.0,40
2023-07-08,dongri_buzurg,Dongri Buzurg Mine,Saturday,7,1070,998,72,6.73,Medium,equipment_downtime,3.5,31.4,38.9,0.382,5.0,0.7,1.9,2.4,98.0,0.0,0.0,93.5,39
2023-07-09,dongri_buzurg,Dongri Buzurg Mine,Sunday,7,1035,913,122,11.79,Medium,equipment_downtime,4.8,30.1,37.8,0.353,3.3,0.4,0.4,2.5,98.0,0.0,0.0,99.0,39
2023-07-10,dongri_buzurg,Dongri Buzurg Mine,Monday,7,1071,1042,29,2.71,Low,equipment_downtime,10.0,38.3,37.9,0.339,2.9,0.8,0.6,1.5,98.0,0.0,0.0,93.7,43
2023-07-11,dongri_buzurg,Dongri Buzurg Mine,Tuesday,7,1044,888,156,14.94,Medium,equipment_downtime,18.2,35.2,35.5,0.358,3.0,0.7,1.0,1.3,98.0,0.0,0.0,89.0,34
2023-07-12,dongri_buzurg,Dongri Buzurg Mine,Wednesday,7,1042,953,89,8.54,Medium,equipment_downtime,0.2,37.6,36.2,0.281,3.0,1.0,0.5,1.5,98.0,0.0,0.0,90.1,37
2023-07-13,dongri_buzurg,Dongri Buzurg Mine,Thursday,7,1047,1002,45,4.3,Low,equipment_downtime,14.0,37.8,38.8,0.354,2.8,0.7,0.5,1.6,98.0,0.0,0.0,94.7,43
2023-07-14,dongri_buzurg,Dongri Buzurg Mine,Friday,7,1048,653,395,37.69,High,equipment_downtime,11.8,35.8,37.0,0.348,20.2,4.0,1.3,14.9,91.9,0.0,0.0,97.0,25
2023-07-15,dongri_buzurg,Dongri Buzurg Mine,Saturday,7,1029,985,44,4.28,Low,equipment_downtime,3.6,35.1,34.7,0.414,4.3,0.5,0.6,3.2,98.0,0.0,0.0,89.7,42
2023-07-16,dongri_buzurg,Dongri Buzurg Mine,Sunday,7,1045,808,237,22.68,High,blasting_delays,8.6,35.8,34.9,0.389,3.6,1.0,0.5,2.1,98.0,6.0,0.0,94.1,33
2023-07-17,dongri_buzurg,Dongri Buzurg Mine,Monday,7,1050,896,154,14.67,Medium,equipment_downtime,4.5,39.2,35.7,0.394,5.9,0.3,1.2,4.4,97.6,0.0,0.0,89.5,36
2023-07-18,dongri_buzurg,Dongri Buzurg Mine,Tuesday,7,1031,999,32,3.1,Low,equipment_downtime,8.7,37.0,36.4,0.385,3.3,0.4,0.5,2.4,98.0,0.0,0.0,89.5,41
2023-07-19,dongri_buzurg,Dongri Buzurg Mine,Wednesday,7,1066,960,106,9.94,Medium,equipment_downtime,14.1,37.9,34.9,0.341,5.3,1.3,1.9,2.1,97.9,0.0,0.0,94.5,38
2023-07-20,dongri_buzurg,Dongri Buzurg Mine,Thursday,7,1040,951,89,8.56,Medium,weather_stoppage,15.1,43.6,33.3,0.328,3.0,1.4,0.4,1.2,98.0,0.0,0.0,96.0,38
2023-07-21,dongri_buzurg,Dongri Buzurg Mine,Friday,7,1072,790,282,26.31,High,equipment_downtime,1.6,38.4,34.2,0.43,8.1,0.6,3.6,3.9,96.7,0.0,0.0,90.5,32
2023-07-22,dongri_buzurg,Dongri Buzurg Mine,Saturday,7,1042,157,885,84.93,High,weather_stoppage,73.9,58.0,24.6,0.408,9.2,4.5,0.8,3.9,96.3,6.0,10.0,89.4,5
2023-07-23,dongri_buzurg,Dongri Buzurg Mine,Sunday,7,1086,898,188,17.31,Medium,equipment_downtime,2.4,35.1,35.5,0.488,11.2,2.0,1.7,7.5,95.5,0.0,0.0,96.3,34
2023-07-24,dongri_buzurg,Dongri Buzurg Mine,Monday,7,1059,1021,38,3.59,Low,equipment_downtime,4.1,37.1,39.1,0.337,4.5,0.3,1.4,2.8,98.0,0.0,0.0,94.7,42
2023-07-25,dongri_buzurg,Dongri Buzurg Mine,Tuesday,7,1073,956,117,10.9,Medium,equipment_downtime,1.3,33.3,34.5,0.412,5.1,0.4,1.0,3.7,97.9,0.0,0.0,90.1,37
2023-07-26,dongri_buzurg,Dongri Buzurg Mine,Wednesday,7,1050,906,144,13.71,Medium,equipment_downtime,0.2,40.3,35.6,0.376,4.6,1.2,0.6,2.8,98.0,0.0,0.0,87.2,41
2023-07-27,dongri_buzurg,Dongri Buzurg Mine,Thursday,7,1061,903,158,14.89,Medium,equipment_downtime,0.0,37.9,36.2,0.375,6.4,1.4,0.8,4.2,97.4,0.5,0.0,89.0,36
2023-07-28,dongri_buzurg,Dongri Buzurg Mine,Friday,7,1046,998,48,4.59,Low,equipment_downtime,2.4,36.3,34.6,0.382,3.5,0.9,0.9,1.7,98.0,0.2,0.0,93.9,37
2023-07-29,dongri_buzurg,Dongri Buzurg Mine,Saturday,7,1013,903,110,10.86,Medium,equipment_downtime,1.9,41.2,35.6,0.442,4.8,1.1,0.7,3.0,98.0,0.0,0.0,93.0,32
2023-07-30,dongri_buzurg,Dongri Buzurg Mine,Sunday,7,1023,157,866,84.65,High,weather_stoppage,60.7,55.3,25.7,0.464,25.2,18.9,1.9,4.4,89.9,0.0,7.9,90.9,6
2023-07-31,dongri_buzurg,Dongri Buzurg Mine,Monday,7,1032,940,92,8.91,Medium,equipment_downtime,24.9,40.9,29.4,0.491,4.5,0.5,1.4,2.6,98.0,0.0,0.0,91.5,38
2023-08-01,dongri_buzurg,Dongri Buzurg Mine,Tuesday,8,1015,874,141,13.89,Medium,equipment_downtime,16.3,42.3,31.5,0.429,5.2,0.6,1.3,3.3,97.9,0.0,0.0,99.0,37
2023-08-02,dongri_buzurg,Dongri Buzurg Mine,Wednesday,8,1014,914,100,9.86,Medium,equipment_downtime,2.2,39.1,33.9,0.406,2.7,0.5,0.9,1.3,98.0,0.0,0.0,88.5,34
2023-08-03,dongri_buzurg,Dongri Buzurg Mine,Thursday,8,1000,782,218,21.8,High,equipment_downtime,0.3,36.6,34.5,0.443,11.2,3.4,1.6,6.2,95.5,0.0,0.0,97.8,33
2023-08-04,dongri_buzurg,Dongri Buzurg Mine,Friday,8,968,679,289,29.86,High,equipment_downtime,4.7,39.7,33.3,0.395,14.9,7.8,1.8,5.3,94.0,0.0,0.0,92.1,25
2023-08-05,dongri_buzurg,Dongri Buzurg Mine,Saturday,8,1028,581,447,43.48,High,weather_stoppage,31.4,45.5,31.3,0.47,7.7,1.0,3.5,3.2,96.9,0.1,3.0,94.6,26
2023-08-06,dongri_buzurg,Dongri Buzurg Mine,Sunday,8,1004,980,24,2.39,Low,equipment_downtime,1.7,37.2,33.9,0.466,3.9,1.3,0.6,2.0,98.0,0.0,0.0,95.8,38
2023-08-07,dongri_buzurg,Dongri Buzurg Mine,Monday,8,1006,709,297,29.52,High,weather_stoppage,29.5,43.1,30.9,0.399,5.1,1.4,1.3,2.4,97.9,0.0,2.4,94.8,30
2023-08-08,dongri_buzurg,Dongri Buzurg Mine,Tuesday,8,1022,891,131,12.82,Medium,labor_attendance,4.5,38.2,34.6,0.417,2.2,0.3,0.8,1.1,98.0,0.0,0.0,88.2,34
2023-08-09,dongri_buzurg,Dongri Buzurg Mine,Wednesday,8,1010,157,853,84.46,High,weather_stoppage,48.1,53.1,27.8,0.486,10.8,6.3,1.7,2.8,95.7,0.2,6.9,80.4,5
2023-08-10,dongri_buzurg,Dongri Buzurg Mine,Thursday,8,1018,157,861,84.58,High,weather_stoppage,65.4,58.0,27.0,0.583,10.5,6.4,1.7,2.4,95.8,0.0,8.0,91.3,6
2023-08-11,dongri_buzurg,Dongri Buzurg Mine,Friday,8,997,157,840,84.25,High,weather_stoppage,57.7,53.2,26.8,0.442,8.0,5.6,0.2,2.2,96.8,6.0,8.0,89.4,8
2023-08-12,dongri_buzurg,Dongri Buzurg Mine,Saturday,8,1028,861,167,16.25,Medium,equipment_downtime,4.3,44.1,30.9,0.456,4.7,0.5,1.7,2.5,98.0,0.0,0.0,93.1,32
2023-08-13,dongri_buzurg,Dongri Buzurg Mine,Sunday,8,1004,865,139,13.84,Medium,equipment_downtime,2.8,37.6,36.1,0.471,4.4,0.7,2.0,1.7,98.0,0.0,0.0,88.5,37
2023-08-14,dongri_buzurg,Dongri Buzurg Mine,Monday,8,1060,440,620,58.49,High,weather_stoppage,40.1,52.0,30.0,0.515,6.8,4.8,0.6,1.4,97.3,0.0,4.3,92.5,19
2023-08-15,dongri_buzurg,Dongri Buzurg Mine,Tuesday,8,1010,894,116,11.49,Medium,equipment_downtime,0.2,38.6,34.7,0.472,4.2,0.4,1.6,2.2,98.0,0.0,0.0,94.9,36
2023-08-16,dongri_buzurg,Dongri Buzurg Mine,Wednesday,8,1017,512,505,49.66,High,equipment_downtime,5.5,39.2,34.4,0.511,24.5,9.5,1.8,13.2,90.1,0.0,0.0,92.4,21
2023-08-17,dongri_buzurg,Dongri Buzurg Mine,Thursday,8,1018,759,259,25.44,High,equipment_downtime,20.9,41.9,29.6,0.496,11.6,4.3,0.9,6.4,95.3,0.0,0.0,93.5,32
2023-08-18,dongri_buzurg,Dongri Buzurg Mine,Friday,8,998,907,91,9.12,Medium,equipment_downtime,2.6,34.7,33.7,0.541,4.8,0.4,1.3,3.1,98.0,0.0,0.0,98.0,35
2023-08-19,dongri_buzurg,Dongri Buzurg Mine,Saturday,8,1014,790,224,22.09,High,equipment_downtime,18.3,42.5,30.6,0.41,4.9,1.4,1.1,2.4,98.0,0.4,0.0,89.6,34
2023-08-20,dongri_buzurg,Dongri Buzurg Mine,Sunday,8,1041,790,251,24.11,High,equipment_downtime,7.7,41.9,33.5,0.465,10.1,3.8,1.8,4.5,95.9,0.0,0.0,93.8,31
2023-08-21,dongri_buzurg,Dongri Buzurg Mine,Monday,8,994,895,99,9.96,Medium,equipment_downtime,1.0,37.0,30.4,0.504,3.2,0.5,1.1,1.6,98.0,0.0,0.0,91.7,38
2023-08-22,dongri_buzurg,Dongri Buzurg Mine,Tuesday,8,995,724,271,27.24,High,equipment_downtime,5.0,40.8,30.3,0.513,16.2,11.4,1.0,3.8,93.5,0.0,0.0,90.8,29
2023-08-23,dongri_buzurg,Dongri Buzurg Mine,Wednesday,8,1001,886,115,11.49,Medium,equipment_downtime,0.1,39.1,31.3,0.478,5.4,0.9,1.4,3.1,97.8,0.0,0.0,91.0,34
2023-08-24,dongri_buzurg,Dongri Buzurg Mine,Thursday,8,1000,944,56,5.6,Low,equipment_downtime,4.8,39.1,32.2,0.541,4.9,0.9,1.4,2.6,98.0,0.0,0.0,93.1,39
2023-08-25,dongri_buzurg,Dongri Buzurg Mine,Friday,8,1025,954,71,6.93,Medium,equipment_downtime,3.7,36.6,30.6,0.519,2.5,0.5,1.0,1.0,98.0,0.0,0.0,90.6,40
2023-08-26,dongri_buzurg,Dongri Buzurg Mine,Saturday,8,995,873,122,12.26,Medium,equipment_downtime,17.6,39.6,32.3,0.478,4.4,0.6,0.8,3.0,98.0,0.0,0.0,91.3,36
2023-08-27,dongri_buzurg,Dongri Buzurg Mine,Sunday,8,996,773,223,22.39,High,equipment_downtime,11.4,43.3,29.6,0.479,4.9,1.1,1.6,2.2,98.0,0.0,0.0,87.2,29
2023-08-28,dongri_buzurg,Dongri Buzurg Mine,Monday,8,1027,1018,9,0.88,Low,nominal_operations,3.6,35.2,29.6,0.483,3.4,0.4,0.4,2.6,98.0,0.0,0.0,94.9,37
2023-08-29,dongri_buzurg,Dongri Buzurg Mine,Tuesday,8,1009,779,230,22.79,High,equipment_downtime,0.4,42.1,33.5,0.527,6.3,1.1,1.2,4.0,97.5,0.0,0.0,92.5,33
2023-08-30,dongri_buzurg,Dongri Buzurg Mine,Wednesday,8,981,900,81,8.26,Medium,equipment_downtime,3.1,40.2,31.8,0.485,4.6,0.3,1.3,3.0,98.0,0.0,0.0,95.1,36
2023-08-31,dongri_buzurg,Dongri Buzurg Mine,Thursday,8,1009,881,128,12.69,Medium,equipment_downtime,1.3,33.2,32.0,0.516,5.6,1.0,1.3,3.3,97.7,0.0,0.0,96.1,36
2023-09-01,dongri_buzurg,Dongri Buzurg Mine,Friday,9,990,844,146,14.75,Medium,equipment_downtime,1.0,37.0,30.7,0.593,4.9,0.4,0.4,4.1,98.0,0.9,0.0,93.3,31
2023-09-02,dongri_buzurg,Dongri Buzurg Mine,Saturday,9,978,546,432,44.17,High,weather_stoppage,27.6,45.8,27.2,0.467,5.5,1.5,1.3,2.7,97.8,0.0,2.9,88.1,24
2023-09-03,dongri_buzurg,Dongri Buzurg Mine,Sunday,9,955,592,363,38.01,High,equipment_downtime,0.3,35.2,30.8,0.503,15.9,4.8,0.8,10.3,93.6,0.0,0.0,95.3,22
2023-09-04,dongri_buzurg,Dongri Buzurg Mine,Monday,9,960,157,803,83.65,High,weather_stoppage,130.3,58.0,16.0,0.591,8.3,5.7,0.7,1.9,96.7,0.0,12.0,90.0,5
2023-09-05,dongri_buzurg,Dongri Buzurg Mine,Tuesday,9,1023,773,250,24.44,High,weather_stoppage,21.5,50.3,29.0,0.443,4.0,0.9,1.7,1.4,98.0,0.0,0.0,95.0,34
2023-09-06,dongri_buzurg,Dongri Buzurg Mine,Wednesday,9,970,858,112,11.55,Medium,equipment_downtime,3.2,37.4,28.2,0.555,5.9,0.3,1.5,4.1,97.6,0.0,0.0,96.2,34
2023-09-07,dongri_buzurg,Dongri Buzurg Mine,Thursday,9,978,916,62,6.34,Medium,equipment_downtime,5.2,38.2,31.0,0.532,3.2,0.5,1.3,1.4,98.0,0.0,0.0,90.4,38
2023-09-08,dongri_buzurg,Dongri Buzurg Mine,Friday,9,941,848,93,9.88,Medium,equipment_downtime,1.1,36.5,27.8,0.543,6.1,0.5,1.2,4.4,97.5,0.0,0.0,99.0,32
2023-09-09,dongri_buzurg,Dongri Buzurg Mine,Saturday,9,941,742,199,21.15,High,equipment_downtime,3.6,36.5,29.0,0.577,7.1,0.9,1.8,4.4,97.1,0.0,0.0,88.0,25
2023-09-10,dongri_buzurg,Dongri Buzurg Mine,Sunday,9,949,788,161,16.97,Medium,equipment_downtime,2.7,31.2,32.2,0.605,4.2,0.9,0.9,2.4,98.0,0.0,0.0,98.9,33
2023-09-11,dongri_buzurg,Dongri Buzurg Mine,Monday,9,984,157,827,84.04,High,weather_stoppage,65.6,54.2,24.2,0.586,6.6,4.4,0.8,1.4,97.3,0.0,9.7,94.3,6
2023-09-12,dongri_buzurg,Dongri Buzurg Mine,Tuesday,9,1020,157,863,84.61,High,weather_stoppage,106.9,58.0,16.6,0.535,10.4,4.2,0.5,5.7,95.8,0.0,12.0,92.5,6
2023-09-13,dongri_buzurg,Dongri Buzurg Mine,Wednesday,9,988,634,354,35.83,High,blasting_delays,24.5,48.1,27.9,0.537,2.6,0.5,0.7,1.4,98.0,4.7,0.0,92.4,29
2023-09-14,dongri_buzurg,Dongri Buzurg Mine,Thursday,9,955,939,16,1.68,Low,nominal_operations,0.3,36.5,28.3,0.594,3.4,0.2,1.7,1.5,98.0,0.0,0.0,90.1,40
2023-09-15,dongri_buzurg,Dongri Buzurg Mine,Friday,9,1011,159,852,84.27,High,equipment_downtime,1.8,35.2,29.5,0.474,42.3,33.3,1.6,7.4,83.0,0.0,0.0,89.8,5
2023-09-16,dongri_buzurg,Dongri Buzurg Mine,Saturday,9,971,499,472,48.61,High,equipment_downtime,2.8,37.0,24.5,0.61,17.0,2.3,1.6,13.1,93.2,0.0,0.0,82.9,19
2023-09-17,dongri_buzurg,Dongri Buzurg Mine,Sunday,9,961,849,112,11.65,Medium,equipment_downtime,3.5,36.4,29.4,0.552,4.5,0.5,1.9,2.1,98.0,0.0,0.0,95.0,34
2023-09-18,dongri_buzurg,Dongri Buzurg Mine,Monday,9,972,411,561,57.72,High,equipment_downtime,0.9,33.5,28.0,0.641,23.3,10.0,1.0,12.3,90.6,0.0,0.0,86.2,15
2023-09-19,dongri_buzurg,Dongri Buzurg Mine,Tuesday,9,969,839,130,13.42,Medium,equipment_downtime,0.1,28.8,27.8,0.66,4.9,0.2,2.0,2.7,98.0,0.6,0.0,97.1,34
2023-09-20,dongri_buzurg,Dongri Buzurg Mine,Wednesday,9,982,646,336,34.22,High,weather_stoppage,33.0,42.1,26.5,0.528,2.5,0.5,0.8,1.2,98.0,0.0,4.1,88.1,24
2023-09-21,dongri_buzurg,Dongri Buzurg Mine,Thursday,9,971,889,82,8.44,Medium,equipment_downtime,14.4,37.4,26.1,0.609,3.0,1.0,0.9,1.1,98.0,0.0,0.0,99.0,36
2023-09-22,dongri_buzurg,Dongri Buzurg Mine,Friday,9,1001,912,89,8.89,Medium,equipment_downtime,3.6,31.6,29.3,0.633,4.1,0.8,0.9,2.4,98.0,0.0,0.0,90.6,34
2023-09-23,dongri_buzurg,Dongri Buzurg Mine,Saturday,9,999,846,153,15.32,Medium,equipment_downtime,18.9,40.0,25.0,0.564,6.1,0.5,1.5,4.1,97.5,0.0,0.0,97.1,33
2023-09-24,dongri_buzurg,Dongri Buzurg Mine,Sunday,9,986,552,434,44.02,High,equipment_downtime,15.4,38.4,23.0,0.632,19.9,12.7,1.2,6.0,92.0,0.0,0.0,96.5,20
2023-09-25,dongri_buzurg,Dongri Buzurg Mine,Monday,9,990,157,833,84.14,High,weather_stoppage,72.3,54.5,18.4,0.575,10.0,6.6,1.3,2.1,96.0,0.0,9.7,95.8,6
2023-09-26,dongri_buzurg,Dongri Buzurg Mine,Tuesday,9,942,556,386,40.98,High,labor_attendance,1.4,35.6,25.8,0.555,4.8,0.5,0.5,3.8,98.0,3.3,0.0,79.9,23
2023-09-27,dongri_buzurg,Dongri Buzurg Mine,Wednesday,9,974,896,78,8.01,Medium,equipment_downtime,3.0,34.0,25.7,0.624,4.3,0.4,1.3,2.6,98.0,0.0,0.0,94.9,35
2023-09-28,dongri_buzurg,Dongri Buzurg Mine,Thursday,9,969,664,305,31.48,High,equipment_downtime,2.5,33.9,27.8,0.621,14.4,5.2,1.2,8.0,94.2,0.0,0.0,88.5,24
2023-09-29,dongri_buzurg,Dongri Buzurg Mine,Friday,9,988,967,21,2.13,Low,equipment_downtime,3.3,34.6,28.8,0.689,3.6,0.3,1.0,2.3,98.0,0.0,0.0,93.3,40
2023-09-30,dongri_buzurg,Dongri Buzurg Mine,Saturday,9,962,734,228,23.7,High,equipment_downtime,16.8,40.2,27.2,0.557,10.2,2.2,5.5,2.5,95.9,0.0,0.0,98.7,33
2023-10-01,dongri_buzurg,Dongri Buzurg Mine,Sunday,10,1014,939,75,7.4,Medium,equipment_downtime,0.0,26.6,26.2,0.617,3.8,1.0,0.3,2.5,98.0,0.0,0.0,92.2,40
2023-10-02,dongri_buzurg,Dongri Buzurg Mine,Monday,10,944,778,166,17.58,Medium,equipment_downtime,0.0,29.5,24.3,0.66,6.4,1.3,1.9,3.2,97.4,0.0,0.0,94.6,30
2023-10-03,dongri_buzurg,Dongri Buzurg Mine,Tuesday,10,964,875,89,9.23,Medium,equipment_downtime,0.0,33.4,23.7,0.588,4.8,0.7,2.9,1.2,98.0,0.0,0.0,94.0,33
2023-10-04,dongri_buzurg,Dongri Buzurg Mine,Wednesday,10,950,798,152,16.0,Medium,equipment_downtime,0.0,30.1,26.9,0.608,5.1,0.8,2.9,1.4,97.9,0.0,0.0,89.6,30
2023-10-05,dongri_buzurg,Dongri Buzurg Mine,Thursday,10,953,877,76,7.97,Medium,equipment_downtime,0.0,34.0,23.7,0.68,5.8,1.3,1.2,3.3,97.7,0.0,0.0,92.4,34
2023-10-06,dongri_buzurg,Dongri Buzurg Mine,Friday,10,956,859,97,10.15,Medium,equipment_downtime,2.4,30.9,24.8,0.539,5.6,1.3,0.9,3.4,97.7,0.0,0.0,98.5,34
2023-10-07,dongri_buzurg,Dongri Buzurg Mine,Saturday,10,963,889,74,7.68,Medium,equipment_downtime,0.0,28.2,27.0,0.598,2.9,0.3,1.3,1.3,98.0,0.0,0.0,88.1,34
2023-10-08,dongri_buzurg,Dongri Buzurg Mine,Sunday,10,947,743,204,21.54,High,equipment_downtime,0.0,30.0,24.6,0.63,10.1,3.7,2.4,4.0,95.9,0.0,0.0,95.5,29
2023-10-09,dongri_buzurg,Dongri Buzurg Mine,Monday,10,989,948,41,4.15,Low,equipment_downtime,0.0,31.8,23.6,0.606,3.0,0.7,1.1,1.2,98.0,0.0,0.0,96.7,38
2023-10-10,dongri_buzurg,Dongri Buzurg Mine,Tuesday,10,930,834,96,10.32,Medium,equipment_downtime,3.8,27.8,22.3,0.638,5.7,0.2,4.5,1.0,97.7,0.0,0.0,94.3,32
2023-10-11,dongri_buzurg,Dongri Buzurg Mine,Wednesday,10,959,889,70,7.3,Medium,equipment_downtime,0.0,28.4,22.0,0.583,2.4,0.3,0.8,1.3,98.0,0.0,0.0,88.4,36
2023-10-12,dongri_buzurg,Dongri Buzurg Mine,Thursday,10,1001,915,86,8.59,Medium,equipment_downtime,7.1,33.1,23.7,0.646,9.3,0.4,6.2,2.7,96.3,0.0,0.0,94.3,40
2023-10-13,dongri_buzurg,Dongri Buzurg Mine,Friday,10,1006,743,263,26.14,High,equipment_downtime,0.0,30.9,25.3,0.599,15.3,1.2,2.0,12.1,93.8,0.0,0.0,94.7,27
2023-10-14,dongri_buzurg,Dongri Buzurg Mine,Saturday,10,971,885,86,8.86,Medium,equipment_downtime,0.0,30.3,23.9,0.641,3.8,1.1,1.2,1.5,98.0,0.0,0.0,95.7,38
2023-10-15,dongri_buzurg,Dongri Buzurg Mine,Sunday,10,936,836,100,10.68,Medium,equipment_downtime,0.0,26.3,24.1,0.654,6.9,1.3,1.8,3.8,97.2,0.0,0.0,98.3,32
